Policy_ID,Policy_Type,Age,Issue_year,Current_Year,Coverage,RiskClass,Premium,Claims,Claim_Costs,Profitability
,,69,,,,,,,,
,,34,,,,,,,,
,,71,,,,,,,,
,,45,,,,,,,,
,,37,,,,,,,,
,,32,,,,,,,,
,,64,,,,,,,,
,,85,,,,,,,,
,,59,,,,,,,,
,,14,,,,,,,,
,,29,,,,,,,,
,,55,,,,,,,,
,,69,,,,,,,,
,,5,,,,,,,,
,,56,,,,,,,,
,,40,,,,,,,,
,,21,,,,,,,,
,,27,,,,,,,,
,,27,,,,,,,,
,,76,,,,,,,,
,,11,,,,,,,,
,,37,,,,,,,,
,,15,,,,,,,,
,,41,,,,,,,,
,,100,,,,,,,,
,,7,,,,,,,,
,,18,,,,,,,,
,,29,,,,,,,,
,,46,,,,,,,,
,,21,,,,,,,,
,,74,,,,,,,,
,,39,,,,,,,,
,,100,,,,,,,,
,,100,,,,,,,,
,,5,,,,,,,,
,,77,,,,,,,,
,,33,,,,,,,,
,,100,,,,,,,,
,,37,,,,,,,,
,,28,,,,,,,,
,,19,,,,,,,,
,,14,,,,,,,,
,,48,,,,,,,,
,,16,,,,,,,,
,,22,,,,,,,,
,,100,,,,,,,,
,,100,,,,,,,,
,,27,,,,,,,,
,,27,,,,,,,,
,,8,,,,,,,,
,,43,,,,,,,,
,,80,,,,,,,,
,,29,,,,,,,,
,,80,,,,,,,,
,,10,,,,,,,,
,,100,,,,,,,,
,,77,,,,,,,,
,,15,,,,,,,,
,,23,,,,,,,,
,,55,,,,,,,,
,,10,,,,,,,,
,,47,,,,,,,,
,,29,,,,,,,,
,,66,,,,,,,,
,,78,,,,,,,,
,,36,,,,,,,,
,,32,,,,,,,,
,,37,,,,,,,,
,,15,,,,,,,,
,,28,,,,,,,,
,,44,,,,,,,,
,,31,,,,,,,,
,,15,,,,,,,,
,,53,,,,,,,,
,,11,,,,,,,,
,,29,,,,,,,,
,,62,,,,,,,,
,,19,,,,,,,,
,,10,,,,,,,,
,,87,,,,,,,,
,,11,,,,,,,,
,,58,,,,,,,,
,,62,,,,,,,,
,,36,,,,,,,,
,,53,,,,,,,,
,,4,,,,,,,,
,,43,,,,,,,,
,,2,,,,,,,,
,,12,,,,,,,,
,,31,,,,,,,,
,,33,,,,,,,,
,,45,,,,,,,,
,,67,,,,,,,,
,,29,,,,,,,,
,,43,,,,,,,,
,,36,,,,,,,,
,,11,,,,,,,,
,,12,,,,,,,,
,,36,,,,,,,,
,,66,,,,,,,,
,,75,,,,,,,,
,,88,,,,,,,,
,,35,,,,,,,,
,,9,,,,,,,,
,,20,,,,,,,,
,,99,,,,,,,,
,,25,,,,,,,,
,,37,,,,,,,,
,,76,,,,,,,,
,,69,,,,,,,,
,,21,,,,,,,,
,,20,,,,,,,,
,,21,,,,,,,,
,,41,,,,,,,,
,,10,,,,,,,,
,,16,,,,,,,,
,,31,,,,,,,,
,,87,,,,,,,,
,,56,,,,,,,,
,,28,,,,,,,,
,,13,,,,,,,,
,,40,,,,,,,,
,,17,,,,,,,,
,,40,,,,,,,,
,,12,,,,,,,,
,,27,,,,,,,,
,,9,,,,,,,,
,,33,,,,,,,,
,,21,,,,,,,,
,,25,,,,,,,,
,,80,,,,,,,,
,,4,,,,,,,,
,,1,,,,,,,,
,,60,,,,,,,,
,,0,,,,,,,,
,,2,,,,,,,,
,,28,,,,,,,,
,,28,,,,,,,,
,,73,,,,,,,,
,,59,,,,,,,,
,,64,,,,,,,,
,,78,,,,,,,,
,,51,,,,,,,,
,,39,,,,,,,,
,,63,,,,,,,,
,,40,,,,,,,,
,,35,,,,,,,,
,,29,,,,,,,,
,,54,,,,,,,,
,,87,,,,,,,,
,,60,,,,,,,,
,,12,,,,,,,,
,,25,,,,,,,,
,,23,,,,,,,,
,,73,,,,,,,,
,,8,,,,,,,,
,,9,,,,,,,,
,,37,,,,,,,,
,,34,,,,,,,,
,,36,,,,,,,,
,,60,,,,,,,,
,,48,,,,,,,,
,,43,,,,,,,,
,,29,,,,,,,,
,,5,,,,,,,,
,,11,,,,,,,,
,,61,,,,,,,,
,,36,,,,,,,,
,,28,,,,,,,,
,,35,,,,,,,,
,,100,,,,,,,,
,,62,,,,,,,,
,,51,,,,,,,,
,,52,,,,,,,,
,,37,,,,,,,,
,,28,,,,,,,,
,,59,,,,,,,,
,,60,,,,,,,,
,,53,,,,,,,,
,,69,,,,,,,,
,,26,,,,,,,,
,,19,,,,,,,,
,,12,,,,,,,,
,,32,,,,,,,,
,,15,,,,,,,,
,,20,,,,,,,,
,,5,,,,,,,,
,,18,,,,,,,,
,,22,,,,,,,,
,,38,,,,,,,,
,,84,,,,,,,,
,,34,,,,,,,,
,,65,,,,,,,,
,,15,,,,,,,,
,,96,,,,,,,,
,,16,,,,,,,,
,,100,,,,,,,,
,,70,,,,,,,,
,,20,,,,,,,,
,,4,,,,,,,,
,,35,,,,,,,,
,,41,,,,,,,,
,,46,,,,,,,,
,,28,,,,,,,,
,,27,,,,,,,,
,,23,,,,,,,,
,,11,,,,,,,,
,,52,,,,,,,,
,,41,,,,,,,,
,,50,,,,,,,,
,,61,,,,,,,,
,,73,,,,,,,,
,,16,,,,,,,,
,,79,,,,,,,,
,,42,,,,,,,,
,,29,,,,,,,,
,,10,,,,,,,,
,,38,,,,,,,,
,,2,,,,,,,,
,,66,,,,,,,,
,,54,,,,,,,,
,,62,,,,,,,,
,,62,,,,,,,,
,,16,,,,,,,,
,,26,,,,,,,,
,,43,,,,,,,,
,,76,,,,,,,,
,,17,,,,,,,,
,,23,,,,,,,,
,,43,,,,,,,,
,,53,,,,,,,,
,,49,,,,,,,,
,,19,,,,,,,,
,,15,,,,,,,,
,,8,,,,,,,,
,,8,,,,,,,,
,,29,,,,,,,,
,,7,,,,,,,,
,,28,,,,,,,,
,,53,,,,,,,,
,,21,,,,,,,,
,,22,,,,,,,,
,,72,,,,,,,,
,,44,,,,,,,,
,,24,,,,,,,,
,,78,,,,,,,,
,,42,,,,,,,,
,,27,,,,,,,,
,,4,,,,,,,,
,,41,,,,,,,,
,,1,,,,,,,,
,,21,,,,,,,,
,,70,,,,,,,,
,,31,,,,,,,,
,,38,,,,,,,,
,,41,,,,,,,,
,,22,,,,,,,,
,,7,,,,,,,,
,,43,,,,,,,,
,,96,,,,,,,,
,,16,,,,,,,,
,,86,,,,,,,,
,,19,,,,,,,,
,,100,,,,,,,,
,,11,,,,,,,,
,,41,,,,,,,,
,,69,,,,,,,,
,,24,,,,,,,,
,,8,,,,,,,,
,,64,,,,,,,,
,,82,,,,,,,,
,,38,,,,,,,,
,,19,,,,,,,,
,,27,,,,,,,,
,,28,,,,,,,,
,,12,,,,,,,,
,,56,,,,,,,,
,,100,,,,,,,,
,,17,,,,,,,,
,,33,,,,,,,,
,,14,,,,,,,,
,,21,,,,,,,,
,,21,,,,,,,,
,,56,,,,,,,,
,,35,,,,,,,,
,,72,,,,,,,,
,,22,,,,,,,,
,,22,,,,,,,,
,,70,,,,,,,,
,,87,,,,,,,,
,,8,,,,,,,,
,,35,,,,,,,,
,,64,,,,,,,,
,,13,,,,,,,,
,,100,,,,,,,,
,,10,,,,,,,,
,,100,,,,,,,,
,,70,,,,,,,,
,,11,,,,,,,,
,,15,,,,,,,,
,,82,,,,,,,,
,,29,,,,,,,,
,,22,,,,,,,,
,,69,,,,,,,,
,,30,,,,,,,,
,,26,,,,,,,,
,,19,,,,,,,,
,,21,,,,,,,,
,,7,,,,,,,,
,,45,,,,,,,,
,,50,,,,,,,,
,,40,,,,,,,,
,,21,,,,,,,,
,,32,,,,,,,,
,,16,,,,,,,,
,,12,,,,,,,,
,,34,,,,,,,,
,,51,,,,,,,,
,,18,,,,,,,,
,,7,,,,,,,,
,,85,,,,,,,,
,,85,,,,,,,,
,,50,,,,,,,,
,,100,,,,,,,,
,,71,,,,,,,,
,,8,,,,,,,,
,,8,,,,,,,,
,,18,,,,,,,,
,,44,,,,,,,,
,,26,,,,,,,,
,,73,,,,,,,,
,,3,,,,,,,,
,,30,,,,,,,,
,,96,,,,,,,,
,,64,,,,,,,,
,,25,,,,,,,,
,,13,,,,,,,,
,,33,,,,,,,,
,,60,,,,,,,,
,,40,,,,,,,,
,,20,,,,,,,,
,,11,,,,,,,,
,,21,,,,,,,,
,,30,,,,,,,,
,,19,,,,,,,,
,,39,,,,,,,,
,,37,,,,,,,,
,,35,,,,,,,,
,,9,,,,,,,,
,,11,,,,,,,,
,,79,,,,,,,,
,,21,,,,,,,,
,,13,,,,,,,,
,,9,,,,,,,,
,,29,,,,,,,,
,,43,,,,,,,,
,,22,,,,,,,,
,,47,,,,,,,,
,,26,,,,,,,,
,,14,,,,,,,,
,,38,,,,,,,,
,,100,,,,,,,,
,,42,,,,,,,,
,,14,,,,,,,,
,,6,,,,,,,,
,,74,,,,,,,,
,,47,,,,,,,,
,,12,,,,,,,,
,,28,,,,,,,,
,,58,,,,,,,,
,,18,,,,,,,,
,,78,,,,,,,,
,,60,,,,,,,,
,,6,,,,,,,,
,,34,,,,,,,,
,,14,,,,,,,,
,,63,,,,,,,,
,,65,,,,,,,,
,,15,,,,,,,,
,,52,,,,,,,,
,,100,,,,,,,,
,,13,,,,,,,,
,,29,,,,,,,,
,,50,,,,,,,,
,,23,,,,,,,,
,,15,,,,,,,,
,,18,,,,,,,,
,,28,,,,,,,,
,,67,,,,,,,,
,,15,,,,,,,,
,,26,,,,,,,,
,,45,,,,,,,,
,,13,,,,,,,,
,,52,,,,,,,,
,,79,,,,,,,,
,,18,,,,,,,,
,,24,,,,,,,,
,,16,,,,,,,,
,,27,,,,,,,,
,,8,,,,,,,,
,,12,,,,,,,,
,,8,,,,,,,,
,,69,,,,,,,,
,,49,,,,,,,,
,,27,,,,,,,,
,,38,,,,,,,,
,,30,,,,,,,,
,,19,,,,,,,,
,,22,,,,,,,,
,,36,,,,,,,,
,,54,,,,,,,,
,,14,,,,,,,,
,,100,,,,,,,,
,,22,,,,,,,,
,,20,,,,,,,,
,,54,,,,,,,,
,,70,,,,,,,,
,,41,,,,,,,,
,,93,,,,,,,,
,,29,,,,,,,,
,,26,,,,,,,,
,,45,,,,,,,,
,,80,,,,,,,,
,,58,,,,,,,,
,,20,,,,,,,,
,,100,,,,,,,,
,,100,,,,,,,,
,,20,,,,,,,,
,,97,,,,,,,,
,,9,,,,,,,,
,,8,,,,,,,,
,,19,,,,,,,,
,,30,,,,,,,,
,,53,,,,,,,,
,,15,,,,,,,,
,,31,,,,,,,,
,,12,,,,,,,,
,,43,,,,,,,,
,,38,,,,,,,,
,,14,,,,,,,,
,,17,,,,,,,,
,,54,,,,,,,,
,,13,,,,,,,,
,,100,,,,,,,,
,,56,,,,,,,,
,,19,,,,,,,,
,,72,,,,,,,,
,,36,,,,,,,,
,,36,,,,,,,,
,,28,,,,,,,,
,,100,,,,,,,,
,,22,,,,,,,,
,,42,,,,,,,,
,,31,,,,,,,,
,,21,,,,,,,,
,,35,,,,,,,,
,,34,,,,,,,,
,,58,,,,,,,,
,,13,,,,,,,,
,,78,,,,,,,,
,,3,,,,,,,,
,,33,,,,,,,,
,,16,,,,,,,,
,,18,,,,,,,,
,,9,,,,,,,,
,,15,,,,,,,,
,,62,,,,,,,,
,,15,,,,,,,,
,,21,,,,,,,,
,,47,,,,,,,,
,,59,,,,,,,,
,,26,,,,,,,,
,,54,,,,,,,,
,,82,,,,,,,,
,,75,,,,,,,,
,,70,,,,,,,,
,,74,,,,,,,,
,,6,,,,,,,,
,,40,,,,,,,,
,,22,,,,,,,,
,,68,,,,,,,,
,,22,,,,,,,,
,,74,,,,,,,,
,,60,,,,,,,,
,,93,,,,,,,,
,,40,,,,,,,,
,,18,,,,,,,,
,,38,,,,,,,,
,,61,,,,,,,,
,,20,,,,,,,,
,,100,,,,,,,,
,,30,,,,,,,,
,,3,,,,,,,,
,,24,,,,,,,,
,,23,,,,,,,,
,,32,,,,,,,,
,,7,,,,,,,,
,,23,,,,,,,,
,,40,,,,,,,,
,,11,,,,,,,,
,,26,,,,,,,,
,,54,,,,,,,,
,,36,,,,,,,,
,,16,,,,,,,,
,,15,,,,,,,,
,,51,,,,,,,,
,,1,,,,,,,,
,,25,,,,,,,,
,,100,,,,,,,,
,,30,,,,,,,,
,,6,,,,,,,,
,,42,,,,,,,,
,,23,,,,,,,,
,,30,,,,,,,,
,,82,,,,,,,,
,,47,,,,,,,,
,,34,,,,,,,,
,,23,,,,,,,,
,,60,,,,,,,,
,,19,,,,,,,,
,,100,,,,,,,,
,,14,,,,,,,,
,,4,,,,,,,,
,,28,,,,,,,,
,,27,,,,,,,,
,,7,,,,,,,,
,,26,,,,,,,,
,,27,,,,,,,,
,,19,,,,,,,,
,,20,,,,,,,,
,,44,,,,,,,,
,,46,,,,,,,,
,,61,,,,,,,,
,,81,,,,,,,,
,,19,,,,,,,,
,,32,,,,,,,,
,,19,,,,,,,,
,,69,,,,,,,,
,,50,,,,,,,,
,,15,,,,,,,,
,,25,,,,,,,,
,,15,,,,,,,,
,,63,,,,,,,,
,,25,,,,,,,,
,,22,,,,,,,,
,,14,,,,,,,,
,,30,,,,,,,,
,,31,,,,,,,,
,,73,,,,,,,,
,,56,,,,,,,,
,,38,,,,,,,,
,,94,,,,,,,,
,,7,,,,,,,,
,,13,,,,,,,,
,,45,,,,,,,,
,,32,,,,,,,,
,,87,,,,,,,,
,,33,,,,,,,,
,,49,,,,,,,,
,,28,,,,,,,,
,,13,,,,,,,,
,,13,,,,,,,,
,,42,,,,,,,,
,,16,,,,,,,,
,,3,,,,,,,,
,,21,,,,,,,,
,,48,,,,,,,,
,,16,,,,,,,,
,,16,,,,,,,,
,,54,,,,,,,,
,,19,,,,,,,,
,,51,,,,,,,,
,,3,,,,,,,,
,,100,,,,,,,,
,,36,,,,,,,,
,,28,,,,,,,,
,,73,,,,,,,,
,,33,,,,,,,,
,,92,,,,,,,,
,,21,,,,,,,,
,,36,,,,,,,,
,,44,,,,,,,,
,,9,,,,,,,,
,,55,,,,,,,,
,,83,,,,,,,,
,,47,,,,,,,,
,,26,,,,,,,,
,,13,,,,,,,,
,,32,,,,,,,,
,,63,,,,,,,,
,,90,,,,,,,,
,,16,,,,,,,,
,,66,,,,,,,,
,,11,,,,,,,,
,,25,,,,,,,,
,,30,,,,,,,,
,,13,,,,,,,,
,,41,,,,,,,,
,,71,,,,,,,,
,,33,,,,,,,,
,,40,,,,,,,,
,,53,,,,,,,,
,,28,,,,,,,,
,,60,,,,,,,,
,,59,,,,,,,,
,,57,,,,,,,,
,,19,,,,,,,,
,,27,,,,,,,,
,,46,,,,,,,,
,,40,,,,,,,,
,,24,,,,,,,,
,,25,,,,,,,,
,,16,,,,,,,,
,,47,,,,,,,,
,,11,,,,,,,,
,,21,,,,,,,,
,,6,,,,,,,,
,,34,,,,,,,,
,,27,,,,,,,,
,,28,,,,,,,,
,,35,,,,,,,,
,,15,,,,,,,,
,,59,,,,,,,,
,,20,,,,,,,,
,,89,,,,,,,,
,,44,,,,,,,,
,,23,,,,,,,,
,,17,,,,,,,,
,,32,,,,,,,,
,,67,,,,,,,,
,,93,,,,,,,,
,,16,,,,,,,,
,,26,,,,,,,,
,,9,,,,,,,,
,,68,,,,,,,,
,,40,,,,,,,,
,,34,,,,,,,,
,,25,,,,,,,,
,,61,,,,,,,,
,,32,,,,,,,,
,,86,,,,,,,,
,,10,,,,,,,,
,,19,,,,,,,,
,,8,,,,,,,,
,,8,,,,,,,,
,,16,,,,,,,,
,,19,,,,,,,,
,,63,,,,,,,,
,,32,,,,,,,,
,,100,,,,,,,,
,,80,,,,,,,,
,,22,,,,,,,,
,,39,,,,,,,,
,,52,,,,,,,,
,,17,,,,,,,,
,,36,,,,,,,,
,,19,,,,,,,,
,,48,,,,,,,,
,,14,,,,,,,,
,,18,,,,,,,,
,,13,,,,,,,,
,,38,,,,,,,,
,,24,,,,,,,,
,,57,,,,,,,,
,,57,,,,,,,,
,,32,,,,,,,,
,,27,,,,,,,,
,,35,,,,,,,,
,,82,,,,,,,,
,,18,,,,,,,,
,,6,,,,,,,,
,,18,,,,,,,,
,,35,,,,,,,,
,,100,,,,,,,,
,,37,,,,,,,,
,,15,,,,,,,,
,,90,,,,,,,,
,,15,,,,,,,,
,,100,,,,,,,,
,,38,,,,,,,,
,,42,,,,,,,,
,,21,,,,,,,,
,,16,,,,,,,,
,,55,,,,,,,,
,,72,,,,,,,,
,,5,,,,,,,,
,,19,,,,,,,,
,,39,,,,,,,,
,,34,,,,,,,,
,,13,,,,,,,,
,,32,,,,,,,,
,,95,,,,,,,,
,,13,,,,,,,,
,,45,,,,,,,,
,,47,,,,,,,,
,,48,,,,,,,,
,,37,,,,,,,,
,,44,,,,,,,,
,,15,,,,,,,,
,,61,,,,,,,,
,,46,,,,,,,,
,,5,,,,,,,,
,,14,,,,,,,,
,,26,,,,,,,,
,,38,,,,,,,,
,,19,,,,,,,,
,,81,,,,,,,,
,,21,,,,,,,,
,,21,,,,,,,,
,,56,,,,,,,,
,,3,,,,,,,,
,,31,,,,,,,,
,,25,,,,,,,,
,,68,,,,,,,,
,,71,,,,,,,,
,,42,,,,,,,,
,,8,,,,,,,,
,,100,,,,,,,,
,,26,,,,,,,,
,,15,,,,,,,,
,,32,,,,,,,,
,,42,,,,,,,,
,,31,,,,,,,,
,,47,,,,,,,,
,,58,,,,,,,,
,,7,,,,,,,,
,,9,,,,,,,,
,,21,,,,,,,,
,,27,,,,,,,,
,,20,,,,,,,,
,,58,,,,,,,,
,,38,,,,,,,,
,,26,,,,,,,,
,,30,,,,,,,,
,,38,,,,,,,,
,,76,,,,,,,,
,,30,,,,,,,,
,,8,,,,,,,,
,,35,,,,,,,,
,,41,,,,,,,,
,,2,,,,,,,,
,,90,,,,,,,,
,,46,,,,,,,,
,,94,,,,,,,,
,,42,,,,,,,,
,,18,,,,,,,,
,,79,,,,,,,,
,,20,,,,,,,,
,,9,,,,,,,,
,,31,,,,,,,,
,,21,,,,,,,,
,,14,,,,,,,,
,,56,,,,,,,,
,,43,,,,,,,,
,,46,,,,,,,,
,,21,,,,,,,,
,,8,,,,,,,,
,,100,,,,,,,,
,,77,,,,,,,,
,,32,,,,,,,,
,,64,,,,,,,,
,,53,,,,,,,,
,,8,,,,,,,,
,,27,,,,,,,,
,,74,,,,,,,,
,,100,,,,,,,,
,,13,,,,,,,,
,,32,,,,,,,,
,,17,,,,,,,,
,,33,,,,,,,,
,,68,,,,,,,,
,,17,,,,,,,,
,,38,,,,,,,,
,,27,,,,,,,,
,,11,,,,,,,,
,,84,,,,,,,,
,,38,,,,,,,,
,,13,,,,,,,,
,,57,,,,,,,,
,,48,,,,,,,,
,,58,,,,,,,,
,,34,,,,,,,,
,,18,,,,,,,,
,,17,,,,,,,,
,,26,,,,,,,,
,,83,,,,,,,,
,,35,,,,,,,,
,,30,,,,,,,,
,,40,,,,,,,,
,,40,,,,,,,,
,,36,,,,,,,,
,,19,,,,,,,,
,,40,,,,,,,,
,,89,,,,,,,,
,,48,,,,,,,,
,,9,,,,,,,,
,,39,,,,,,,,
,,48,,,,,,,,
,,77,,,,,,,,
,,74,,,,,,,,
,,89,,,,,,,,
,,20,,,,,,,,
,,19,,,,,,,,
,,53,,,,,,,,
,,5,,,,,,,,
,,83,,,,,,,,
,,58,,,,,,,,
,,16,,,,,,,,
,,59,,,,,,,,
,,28,,,,,,,,
,,40,,,,,,,,
,,24,,,,,,,,
,,54,,,,,,,,
,,56,,,,,,,,
,,23,,,,,,,,
,,40,,,,,,,,
,,34,,,,,,,,
,,35,,,,,,,,
,,54,,,,,,,,
,,100,,,,,,,,
,,19,,,,,,,,
,,11,,,,,,,,
,,74,,,,,,,,
,,32,,,,,,,,
,,32,,,,,,,,
,,6,,,,,,,,
,,100,,,,,,,,
,,24,,,,,,,,
,,23,,,,,,,,
,,34,,,,,,,,
,,17,,,,,,,,
,,19,,,,,,,,
,,10,,,,,,,,
,,36,,,,,,,,
,,33,,,,,,,,
,,8,,,,,,,,
,,97,,,,,,,,
,,24,,,,,,,,
,,21,,,,,,,,
,,41,,,,,,,,
,,27,,,,,,,,
,,23,,,,,,,,
,,9,,,,,,,,
,,63,,,,,,,,
,,21,,,,,,,,
,,34,,,,,,,,
,,33,,,,,,,,
,,14,,,,,,,,
,,25,,,,,,,,
,,23,,,,,,,,
,,10,,,,,,,,
,,37,,,,,,,,
,,33,,,,,,,,
,,41,,,,,,,,
,,32,,,,,,,,
,,12,,,,,,,,
,,40,,,,,,,,
,,54,,,,,,,,
,,22,,,,,,,,
,,51,,,,,,,,
,,33,,,,,,,,
,,31,,,,,,,,
,,37,,,,,,,,
,,19,,,,,,,,
,,7,,,,,,,,
,,62,,,,,,,,
,,35,,,,,,,,
,,27,,,,,,,,
,,20,,,,,,,,
,,15,,,,,,,,
,,23,,,,,,,,
,,53,,,,,,,,
,,21,,,,,,,,
,,16,,,,,,,,
,,87,,,,,,,,
,,31,,,,,,,,
,,66,,,,,,,,
,,61,,,,,,,,
,,20,,,,,,,,
,,37,,,,,,,,
,,45,,,,,,,,
,,1,,,,,,,,
,,38,,,,,,,,
,,26,,,,,,,,
,,60,,,,,,,,
,,6,,,,,,,,
,,92,,,,,,,,
,,29,,,,,,,,
,,3,,,,,,,,
,,15,,,,,,,,
,,70,,,,,,,,
,,26,,,,,,,,
,,24,,,,,,,,
,,49,,,,,,,,
,,16,,,,,,,,
,,36,,,,,,,,
,,22,,,,,,,,
,,30,,,,,,,,
,,59,,,,,,,,
,,67,,,,,,,,
,,9,,,,,,,,
,,17,,,,,,,,
,,100,,,,,,,,
,,38,,,,,,,,
,,27,,,,,,,,
,,46,,,,,,,,
,,7,,,,,,,,
,,50,,,,,,,,
,,82,,,,,,,,
,,50,,,,,,,,
,,52,,,,,,,,
,,35,,,,,,,,
,,27,,,,,,,,
,,37,,,,,,,,
,,30,,,,,,,,
,,29,,,,,,,,
,,70,,,,,,,,
,,12,,,,,,,,
,,14,,,,,,,,
,,20,,,,,,,,
,,55,,,,,,,,
,,18,,,,,,,,
,,11,,,,,,,,
,,24,,,,,,,,
,,49,,,,,,,,
,,68,,,,,,,,
,,44,,,,,,,,
,,45,,,,,,,,
,,81,,,,,,,,
,,48,,,,,,,,
,,24,,,,,,,,
,,52,,,,,,,,
,,21,,,,,,,,
,,9,,,,,,,,
,,31,,,,,,,,
,,47,,,,,,,,
,,17,,,,,,,,
,,36,,,,,,,,
,,40,,,,,,,,
,,63,,,,,,,,
,,11,,,,,,,,
,,34,,,,,,,,
,,13,,,,,,,,
,,49,,,,,,,,
,,27,,,,,,,,
,,15,,,,,,,,
,,47,,,,,,,,
,,100,,,,,,,,
,,50,,,,,,,,
,,47,,,,,,,,
,,58,,,,,,,,
,,72,,,,,,,,
,,15,,,,,,,,
,,13,,,,,,,,
,,55,,,,,,,,
,,17,,,,,,,,
,,7,,,,,,,,
,,15,,,,,,,,
,,47,,,,,,,,
,,10,,,,,,,,
,,25,,,,,,,,
,,32,,,,,,,,
,,45,,,,,,,,
,,17,,,,,,,,
,,8,,,,,,,,
,,69,,,,,,,,
,,45,,,,,,,,
,,67,,,,,,,,
,,35,,,,,,,,
,,4,,,,,,,,
,,35,,,,,,,,
,,12,,,,,,,,
,,42,,,,,,,,
,,13,,,,,,,,
,,81,,,,,,,,
,,28,,,,,,,,
,,40,,,,,,,,
,,56,,,,,,,,
,,51,,,,,,,,
,,18,,,,,,,,
,,13,,,,,,,,
,,7,,,,,,,,
,,97,,,,,,,,
,,30,,,,,,,,
,,77,,,,,,,,
,,17,,,,,,,,
,,17,,,,,,,,
,,51,,,,,,,,
,,53,,,,,,,,
,,9,,,,,,,,
,,8,,,,,,,,
,,54,,,,,,,,
,,5,,,,,,,,
,,15,,,,,,,,
,,68,,,,,,,,
,,31,,,,,,,,
,,22,,,,,,,,
,,15,,,,,,,,
,,61,,,,,,,,
,,100,,,,,,,,
,,42,,,,,,,,
,,51,,,,,,,,
,,19,,,,,,,,
,,48,,,,,,,,
,,24,,,,,,,,
,,66,,,,,,,,
,,30,,,,,,,,
,,24,,,,,,,,
,,37,,,,,,,,
,,29,,,,,,,,
,,52,,,,,,,,
,,34,,,,,,,,
,,31,,,,,,,,
,,23,,,,,,,,
,,45,,,,,,,,
,,36,,,,,,,,
,,37,,,,,,,,
,,9,,,,,,,,
,,50,,,,,,,,
,,58,,,,,,,,
,,4,,,,,,,,
,,36,,,,,,,,
,,35,,,,,,,,
,,30,,,,,,,,
,,21,,,,,,,,
,,38,,,,,,,,
,,93,,,,,,,,
,,30,,,,,,,,
,,40,,,,,,,,
,,60,,,,,,,,
,,71,,,,,,,,
,,10,,,,,,,,
,,47,,,,,,,,
,,21,,,,,,,,
,,86,,,,,,,,
,,36,,,,,,,,
,,22,,,,,,,,
,,41,,,,,,,,
,,69,,,,,,,,
,,12,,,,,,,,
,,26,,,,,,,,
,,85,,,,,,,,
,,18,,,,,,,,
,,21,,,,,,,,
,,67,,,,,,,,
,,100,,,,,,,,
,,40,,,,,,,,
,,100,,,,,,,,
,,24,,,,,,,,
,,19,,,,,,,,
,,36,,,,,,,,
,,82,,,,,,,,
,,28,,,,,,,,
,,75,,,,,,,,
,,25,,,,,,,,
,,15,,,,,,,,
,,40,,,,,,,,
,,56,,,,,,,,
,,11,,,,,,,,
,,68,,,,,,,,
,,9,,,,,,,,
,,34,,,,,,,,
,,24,,,,,,,,
,,32,,,,,,,,
,,33,,,,,,,,
,,38,,,,,,,,
,,33,,,,,,,,
,,8,,,,,,,,
,,56,,,,,,,,
,,26,,,,,,,,
,,24,,,,,,,,
,,15,,,,,,,,
,,40,,,,,,,,
,,34,,,,,,,,
,,100,,,,,,,,
,,48,,,,,,,,
,,65,,,,,,,,
,,90,,,,,,,,
,,48,,,,,,,,
,,8,,,,,,,,
,,23,,,,,,,,
,,86,,,,,,,,
,,97,,,,,,,,
,,56,,,,,,,,
,,79,,,,,,,,
,,37,,,,,,,,
,,48,,,,,,,,
,,19,,,,,,,,
,,17,,,,,,,,
,,21,,,,,,,,
,,5,,,,,,,,
,,59,,,,,,,,
,,15,,,,,,,,
,,12,,,,,,,,
,,68,,,,,,,,
,,6,,,,,,,,
,,82,,,,,,,,
,,48,,,,,,,,
,,48,,,,,,,,
,,35,,,,,,,,
,,100,,,,,,,,
,,12,,,,,,,,
,,69,,,,,,,,
,,45,,,,,,,,
,,54,,,,,,,,
,,47,,,,,,,,
,,100,,,,,,,,
,,55,,,,,,,,
,,22,,,,,,,,
,,55,,,,,,,,
,,14,,,,,,,,
,,36,,,,,,,,
,,94,,,,,,,,
,,34,,,,,,,,
,,40,,,,,,,,
,,97,,,,,,,,
,,44,,,,,,,,
,,72,,,,,,,,
,,33,,,,,,,,
,,54,,,,,,,,
,,91,,,,,,,,
,,17,,,,,,,,
,,9,,,,,,,,
,,44,,,,,,,,
,,21,,,,,,,,
,,8,,,,,,,,
,,48,,,,,,,,
,,11,,,,,,,,
,,8,,,,,,,,
,,59,,,,,,,,
,,16,,,,,,,,
,,10,,,,,,,,
,,51,,,,,,,,
,,28,,,,,,,,
,,12,,,,,,,,
,,54,,,,,,,,
,,34,,,,,,,,
,,88,,,,,,,,
,,90,,,,,,,,
,,57,,,,,,,,
,,100,,,,,,,,
,,64,,,,,,,,
,,52,,,,,,,,
,,21,,,,,,,,
,,21,,,,,,,,
,,34,,,,,,,,
,,32,,,,,,,,
,,12,,,,,,,,
,,9,,,,,,,,
,,5,,,,,,,,
,,47,,,,,,,,
,,41,,,,,,,,
,,11,,,,,,,,
,,29,,,,,,,,
,,70,,,,,,,,
,,36,,,,,,,,
,,37,,,,,,,,
,,19,,,,,,,,
,,4,,,,,,,,
,,70,,,,,,,,
,,16,,,,,,,,
